"ID","Player","Team","Position","Rookie","RkOv","Status","Age","Opponent","Salary","Contract","Score","FG%","3PTM","FT%","PTS","REB","AST","ST","BLK","TO"
"*059cg*","Eric Mika","(N/A)","C","","1322","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*059g2*","Isaiah Miles","(N/A)","SF,F","","1323","FA","32","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06ceh*","Mike Miles","(N/A)","PG,G","","1324","FA","24","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*0723h*","Igor Milicic","(N/A)","SF,PF,F","","1325","FA","24","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*02nga*","Darius Miller","(N/A)","SG,G,SF,F","","1327","FA","36","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05wy4*","Isaiah Miller","(N/A)","SG,G","","1328","FA","27","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03woz*","Malcolm Miller","(N/A)","SG,G,SF,PF,F","","1329","FA","33","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06mol*","Seth Millner","(N/A)","SF,F","","1330","FA","26","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*01eog*","Patty Mills","(N/A)","PG,G","","1331","FA","38","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04qsu*","Shake Milton","(N/A)","SG,G","","1332","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03r7k*","Nikola Milutinov","(N/A)","C","","1333","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06avs*","Justin Minaya","(N/A)","SF,F","","1334","FA","27","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*064to*","Davion Mintz","(N/A)","PG,SG,G","","1335","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06mou*","Judah Mintz","(N/A)","PG,SG,G","","1336","FA","23","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*027p8*","Nikola Mirotic","(N/A)","SF,PF,F","","1337","FA","35","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06qf7*","Trhae Mitchell","(N/A)","PG,SG,G","","1339","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04l17*","Naz Mitrou-Long","(N/A)","PG,SG,G","","1340","FA","33","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*0622c*","Isaiah Mobley","(N/A)","PF,F","","1341","FA","26","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06667*","Aminu Mohammed","(N/A)","PG,SG,G","","1342","FA","24","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*0524i*","Adam Mokoka","(N/A)","SG,G","","1343","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
